codigo_municipio_4d,Departamento,Municipio,maga_department,maga_municipality,mapped_area_ha,agricultural_land_ha,maize_bean_ha,A,total,agricultural_share_pct,agricultural_land_share_of_mapped_pct,maize_bean_share_of_agricultural_land_pct,ag_workers_per_100_agricultural_ha,historical_mean_may_aug_mm,historical_sd_may_aug_mm,rain_2026_may_aug_mm,rainfall_z_score_vs_1981_2025,z_2015_common,z_2026_common,impact_composite,impact_composite_2015
0919,Quetzaltenango,El Palmar,Quetzaltenango,El Palmar,17589.968482768603,12073.395297520809,7.5989596176,2773,8512,32.577537593984964,68.63795867143303,0.06293970693695745,22.967855616964826,2052.436727488432,329.6186510198038,1204.554947582592,-2.5723112975633726,-1.5106278532183282,-2.5723112975633726,59.08047448432299,34.6958824236841
1224,San Marcos,San José Ojetenam,San Marcos,San José Ojetenam,7857.235946463552,3699.542252273736,1947.376674679822,1902,3960,48.03030303030303,47.08452536593171,52.638314199086814,51.411765842950764,832.8239734117802,142.06001112946743,669.8633383032304,-1.1471253156529353,-0.8316736008596799,-1.1471253156529353,58.97573812086969,42.757808425161556
0603,Santa Rosa,Santa Rosa De Lima,Santa Rosa,Santa Rosa de Lima,13400.716149637281,9898.653592561232,1378.326973519675,2314,6429,35.99315601182143,73.86660147136361,13.924388409303242,23.37691665196724,1098.9141519919351,194.4955596021213,610.8149104311834,-2.5095649615819218,-1.202822262328512,-2.5095649615819218,58.66589093959795,28.1182757735843
1905,Zacapa,Teculután,Zacapa,Teculután,21166.706318479803,2808.856042498361,65.18010983237001,795,6553,12.131848008545704,13.270161168372528,2.3205215520548714,28.3033373007212,969.1621383841864,221.40891730395057,510.77335164667534,-2.0703266712073485,-2.124599224986513,-2.0703266712073485,58.5971540978609,60.133248493644125
2205,Jutiapa,Asunción Mita,Jutiapa,Asunción Mita,50145.42762022849,22217.25809599641,6349.232261426949,5809,17608,32.99068605179464,44.30565088457646,28.57792907654564,26.146340718105048,828.2578853843715,137.04358512582877,526.5526818649676,-2.2015273698684146,-2.8117574171513584,-2.2015273698684146,57.56188471281324,73.51716744549844
1217,San Marcos,Ayutla,San Marcos,Ayutla,11859.15182566939,10065.615837010973,969.26610337003,2857,12356,23.122369698931692,84.87635528220264,9.62947641818464,28.383757598764053,1242.697315943184,242.777266090156,755.3566894609111,-2.007356925673995,-0.5961768390868986,-2.007356925673995,56.9763323925309,16.92173888663989
2202,Jutiapa,El Progreso,Jutiapa,El Progreso,9916.151092528495,7557.554519382651,1655.173287235805,2036,8331,24.438842876005282,76.21459625677778,21.900910975776988,26.939931359784797,784.4818125784279,148.43674599349708,470.555370053667,-2.1148836187672413,-2.282636259476242,-2.1148836187672413,56.97481952352276,61.49406414964588
2212,Jutiapa,Jalpatagua,Jutiapa,Jalpatagua,22794.095256351018,13542.4021436573,6155.429069515086,3453,8865,38.95093062605753,59.41188711968746,45.45300755522191,25.497692088676025,974.1767878167824,174.09709034417662,592.512206401429,-2.192251350443776,-2.300566351238656,-2.192251350443776,55.8973499145996,58.659132453452145
1328,Huehuetenango,San Rafael Pétzal,Huehuetenango,San Rafael Petzal,3621.8654521490894,1601.2557826915586,445.483491216733,932,2330,40.0,44.21080252281125,27.820882586785583,58.204317515930946,798.0905810944137,152.62095756772143,651.7661146011818,-0.958744256523907,-1.26726708520178,-0.958744256523907,55.80305512329264,73.76041580457272
1021,Suchitepéquez,San José La Máquina,Suchitepéquez,San José La Máquina,14712.757349943531,12650.245125204225,616.748408863023,3112,6485,47.98766383962992,85.98147053144173,4.875387020242157,24.60031382158502,1244.585003925121,256.5799450245832,663.5411867630777,-2.2645722256522154,-1.6738973030588715,-2.2645722256522154,55.709187422689745,41.17839896035304
1207,San Marcos,Tacaná,San Marcos,Tacaná,36178.53966047759,11199.620085945,9775.38842781834,3843,9095,42.253985706432104,30.956528900970998,87.28321454480403,34.3136639502869,985.93943125203,161.68547798418888,728.5995494849527,-1.5916078857264,-1.1215272559079097,-1.5916078857264,54.613898131442326,38.48370937031143
2204,Jutiapa,Agua Blanca,Jutiapa,Agua Blanca,23807.345129959485,13701.16582893128,6722.73114831117,2984,5257,56.76241202206582,57.55016258276337,49.06685483738545,21.779168555853897,646.1143884578172,124.23271475481177,338.29990514669373,-2.477724840181046,-2.632748383281748,-2.477724840181046,53.962786929329155,57.339070804645026
0904,Quetzaltenango,San Carlos Sija,Quetzaltenango,San Carlos Sija,22661.45939692764,8284.925387562564,7889.397336361613,2632,6442,40.856876746352064,36.5595403298951,95.22593104103602,31.768541982902974,545.3221676103338,108.79745441103373,361.7138590227779,-1.687615850770634,-1.1434142111846282,-1.687615850770634,53.61309500621941,36.324602371866746
0921,Quetzaltenango,Génova,Quetzaltenango,Génova,16839.96982689407,15472.595131620086,2676.6940325711007,4427,8788,50.3755120619026,91.88018322283314,17.299580385845932,28.611877725365538,1611.7093857309733,310.6797081318067,1034.6696776973708,-1.8573459834357504,-0.7391018651843448,-1.8573459834357504,53.142156171762494,21.147092193244077
2210,Jutiapa,Zapotitlán,Jutiapa,Zapotitlán,7828.504574023399,4077.2102802734344,2702.8460880046764,1071,2845,37.64499121265378,52.081597982358765,66.2915548182963,26.267960845232007,1013.6535803693208,182.0261909854062,649.1473131468057,-2.0024935161761377,-2.4319190369930697,-2.0024935161761377,52.60142127574575,63.881554042508284
1324,Huehuetenango,San Antonio Huista,Huehuetenango,San Antonio Huista,10685.321126326546,7932.473012809266,524.5257346933,2567,5295,48.479697828139756,74.23710451963115,6.612385996728913,32.3606521680545,1379.480397281989,299.75077861767915,896.8969459767228,-1.60994895002686,-1.4246135281254864,-1.60994895002686,52.09899798014377,46.10142285757379
1229,San Marcos,San Lorenzo,San Marcos,San Lorenzo,4480.138213041368,2840.622815677196,426.9205350451251,915,2702,33.86380458919319,63.40480316898132,15.029117300930661,32.21124589122427,764.0278615971891,130.31942346786462,554.4566299416737,-1.6081350429484789,-0.9733852127683256,-1.6081350429484789,51.80003329470796,31.35395043536219
0506,Escuintla,Tiquisate,Escuintla,Tiquisate,47128.59714113344,43518.1817447844,301.5683158675,8337,20469,40.72988421515463,92.33922583025942,0.6929708544260184,19.157509955018234,1099.3330593701887,216.54027105385555,518.0604294920137,-2.684362714839344,-1.937363857416338,-2.684362714839344,51.4257054324145,37.11506738494602
2008,Chiquimula,Concepción Las Minas,Chiquimula,Concepción Las Minas,21483.46686104732,7210.311763826858,1162.3777521848,1394,3386,41.16952155936208,33.56214250922514,16.12104705397469,19.333421988678857,988.4437197313028,172.86779170666156,529.0920663805923,-2.657242559852803,-2.6074692434497515,-2.657242559852803,51.373591735911475,50.41130320611525
1911,Zacapa,San Jorge,Zacapa,San Jorge,8228.274815239054,3855.464721645959,1528.9290340626176,875,3315,26.395173453996982,46.856295009805734,39.65615417199029,22.69505917373428,551.7870889948197,137.95445207811346,245.15489353290647,-2.2227060514748005,-1.996030929933056,-2.2227060514748005,50.44444536403787,45.300040067434566
1226,San Marcos,Sipacapa,San Marcos,Sipacapa,15133.490510734699,3815.4720363087445,2461.145000545166,1849,3908,47.31320368474923,25.2121084266865,64.50433857526541,48.4605831835372,570.1043087384637,115.92610126788148,450.9410386411168,-1.0279244173146562,-1.0678486858911305,-1.0279244173146562,49.81381673166591,51.748570070058015
0204,El Progreso,San Cristóbal Acasaguastlán,El Progreso,San Cristóbal Acasaguastlán,16453.867060045453,2703.717570911594,452.51718085923,650,2123,30.617051342439943,16.432110220927754,16.736850983538854,24.040972585048664,1206.029603749147,288.26095581054057,624.1209168924428,-2.018687148318358,-1.961655483918184,-2.018687148318358,48.53120239051171,47.16010571018743
1315,Huehuetenango,Todos Santos Cuchumatán,Huehuetenango,Todos Santos Cuchumatán,28930.937392459677,11225.379202534701,2210.735764658236,3862,6567,58.80919750266484,38.80060659721448,19.69408538251474,34.40418297074505,1035.866215851633,217.5794004557392,730.7722541620981,-1.402218964895061,-1.3659044222921888,-1.402218964895061,48.242197833298405,46.99282566509027
1904,Zacapa,Gualán,Zacapa,Gualán,78138.59089484402,21881.38779197859,1912.231116907011,6100,15485,39.392960929932194,28.003304822102226,8.739076036155295,27.877573662106453,958.802550745991,198.06439072139463,619.5297459834705,-1.712941955526752,-2.192469038773166,-1.712941955526752,47.7526655441097,61.120717130286664
2007,Chiquimula,Esquipulas,Chiquimula,Esquipulas,50079.4528450126,31398.906820589735,1715.58992726587,5851,18708,31.275390207397905,62.698182661388124,5.463852410749783,18.634406711775153,1004.3636911115124,194.21787378994628,509.1229021396841,-2.549923852566985,-2.331740814865047,-2.549923852566985,47.516318152789786,43.450606690641294
1903,Zacapa,Río Hondo,Zacapa,Río Hondo,45680.8471034165,6554.053079113976,490.59981756288,1355,7823,17.3207209510418,14.347485860488334,7.485441628879862,20.674229879492806,733.0356745219029,159.04798778744575,374.3052466891352,-2.2554854847467847,-2.2747051072257283,-2.2554854847467847,46.630425401514294,47.02777629484104
0613,Santa Rosa,Pueblo Nuevo Viñas,Santa Rosa,Pueblo Nuevo Viñas,25032.020023010668,18321.797216778028,1421.448711930544,3526,8702,40.519420822799354,73.19344263841164,7.758238425588864,19.24483694629638,1220.0645940798386,219.6366533207205,692.1255222849111,-2.40369293473077,-1.3145395837007532,-2.40369293473077,46.2586785978583,25.29809994777332
0703,Sololá,Santa María Visitación,Sololá,Santa María Visitación,2099.576775081717,1027.61099715926,29.31595342488,182,753,24.169986719787516,48.94372091343335,2.852825972660994,17.710982122916448,1620.236644944432,313.89632724194166,808.1067004487878,-2.587255326086308,-1.5357141019231466,-2.587255326086308,45.82283282773497,27.199005005071538
1415,Quiché,Uspantán,Quiché,Uspantán,83623.00000012195,36061.87694421138,11478.282472441286,8768,15670,55.95405232929164,43.12435208514259,31.82940946251487,24.313764958946297,1736.623192633712,319.36561943009195,1139.124112257338,-1.8708935590581453,-2.07580004590678,-1.8708935590581453,45.48846625814626,50.47051441794738
0601,Santa Rosa,Cuilapa,Santa Rosa,Cuilapa,21363.084726092853,17742.745261937212,1941.75156345037,3531,14637,24.123795859807338,83.05329258122653,10.943918400361246,19.901091673648217,1113.9389927404193,201.6435181509653,657.0373069447812,-2.265888286344853,-1.476062796609893,-2.265888286344853,45.09365050879458,29.37526103139504
0602,Santa Rosa,Barberena,Santa Rosa,Barberena,22434.346091215506,17843.296538236697,1482.61225418341,3127,21242,14.72083607946521,79.53562125540846,8.309071426382987,17.524788613466686,1073.9200180336643,187.26832031187345,594.7814309317347,-2.558567227516007,-1.2299734455482654,-2.558567227516007,44.83834981556155,21.55502463341063
0502,Escuintla,Santa Lucía Cotzumalguapa,Escuintla,Santa Lucía Cotzumalguapa,45432.3977903044,38526.674208998025,672.378707212734,6846,33357,20.52342836586024,84.80000194315056,1.7452290420014969,17.769506817178357,1838.199956400591,347.2304426541072,966.5525419918952,-2.510285122888793,-1.5525433203237968,-2.510285122888793,44.606528604233816,27.58792911445843
0606,Santa Rosa,Oratorio,Santa Rosa,Oratorio,31020.65356701768,14084.8526603415,3808.08294384211,2978,7941,37.501574109054275,45.404757929784694,27.036725450202756,21.143281167470843,1097.179722228,206.10588344535773,667.0776285697353,-2.0868016306399726,-2.0152048699164777,-2.0868016306399726,44.12183361735758,42.60804317470059
0510,Escuintla,Iztapa,Escuintla,Iztapa,6512.485875525851,3699.4924857303,279.29330542355,832,5176,16.0741885625966,56.806149854898294,7.549503249454932,22.489571291445905,1171.443438924166,254.28708795826137,683.2989286869574,-1.9196590521235293,-1.550308529938332,-1.9196590521235293,43.172309108001585,34.86577420778482
0408,Chimaltenango,Pochuta,Chimaltenango,Pochuta,12940.647391006883,5417.618006597054,55.921264939880004,870,2593,33.55187042036251,41.86512345867668,1.0322112941847223,16.058718036978572,1769.1927153780148,328.2262983753185,896.8129128256749,-2.657860771274322,-1.44527810612148,-2.657860771274322,42.68183670744074,23.209313591223243
0920,Quetzaltenango,Coatepeque,Quetzaltenango,Coatepeque,41900.90702457099,35917.18599194244,7952.097697530306,7776,35475,21.91966173361522,85.71935201994637,22.140091095427845,21.649802971046913,1470.066877821681,288.8060767489688,911.2051071699336,-1.9350762177262344,-0.565485685484261,-1.9350762177262344,41.89401884773165,12.242653673681655
1601,Alta Verapaz,Cobán,Alta Verapaz,Cobán,226595.3618671556,93457.66719162338,32608.5141557151,28279,70939,39.86382666798235,41.2442983923096,34.89121346122986,30.25861959727436,1553.7122917285308,300.50123724106487,1139.150564624629,-1.3795674550628774,-1.8242104408230533,-1.3795674550628774,41.7438068315275,55.19808979424094
1014,Suchitepéquez,Patulul,Suchitepéquez,Patulul,33883.260269728285,26304.641433500452,1417.61890456446,4100,13419,30.553692525523513,77.63314753096925,5.389234854800347,15.586602882860124,1608.9321072333648,305.24718117958776,793.3077560281979,-2.6720127211438727,-1.6656880799991185,-2.6720127211438727,41.64760118242001,25.962418629660004
1420,Quiché,Ixcán,Quiché,Ixcán,158328.9999997983,62848.92457464198,37865.77015917503,19618,29071,67.48305871831035,39.69514401955551,60.24887524400529,31.214535702517637,1982.9818046337205,404.4784901346387,1447.9893037502263,-1.322672314924364,-1.8791876815043544,-1.322672314924364,41.28660219693821,58.657970976049015
1407,Quiché,Patzité,Quiché,Patzité,5314.0000003108,2459.795957833843,2457.435198629833,415,1675,24.776119402985074,46.28897172920544,99.9040262182523,16.871318073286826,786.4217378008573,174.33308098671867,380.6401597577933,-2.3276223637324343,-1.6076741402517671,-2.3276223637324343,39.27005725302562,27.1235817783855
1611,Alta Verapaz,Lanquín,Alta Verapaz,Lanquín,23609.51674145833,16516.66459704689,3543.8672651768,4866,6028,80.72329130723291,69.95765638880533,21.456313073103328,29.461154044806484,1693.8883275379517,319.5980298298211,1269.271421394115,-1.3285967575267474,-2.015195437570443,-1.3285967575267474,39.14199373692592,59.36998321665403
1612,Alta Verapaz,Cahabón,Alta Verapaz,Cahabón,76028.44379013822,46287.90723700216,10694.815459573529,12398,16504,75.12118274357732,60.882355246900694,23.10498810156659,26.7845334560495,1449.866450917251,262.495707447714,1068.8745548783002,-1.4514214336813107,-1.698514599452606,-1.4514214336813107,38.875645949264396,45.49392111462684
2214,Jutiapa,Moyuta,Jutiapa,Moyuta,41119.27546043749,27997.536229494366,3729.309785037415,5908,11900,49.64705882352941,68.08859328377983,13.320135580747014,21.101856790441943,1047.356488048507,208.57601055190463,663.1141239628269,-1.8422174394310815,-2.0203900311080494,-1.8422174394310815,38.874208583729335,42.6339810972786
1228,San Marcos,Río Blanco,San Marcos,Río Blanco,3117.7182082398963,1248.497673059503,989.562698347573,322,840,38.333333333333336,40.04523788454701,79.26027574585721,25.79099720794222,645.5579737647502,121.98273394033974,465.2673576289925,-1.478001109763088,-0.938603782664572,-1.478001109763088,38.1191224952353,24.207527538065982
0716,Sololá,San Marcos La Laguna,Sololá,San Marcos La Laguna,899.8186177991017,655.98213551797,168.738744732,104,1126,9.236234458259325,72.9015962264106,25.723070125798802,15.854090282181321,1244.0411190560706,251.48669019868396,646.9889078338819,-2.374090695418096,-1.5619948668351238,-2.374090695418096,37.639048223245126,24.76400763910784
1803,Izabal,El Estor,Izabal,El Estor,157068.12819494735,36178.96437143149,11110.92649501092,9076,19779,45.88705192375752,23.033931063676683,30.711013120609383,25.086400779251743,1464.6517962082726,233.09537852113172,1120.88979527865,-1.474769697754682,-1.8447024489386703,-1.474769697754682,36.99666369496991,46.27694495254266
1222,San Marcos,Pajapita,San Marcos,Pajapita,13105.052716005353,10663.878881283568,149.72737069991,1865,6644,28.070439494280553,81.37227001200574,1.404061058520649,17.48894582133061,1593.8752375600538,291.2402869811861,982.0776198360768,-2.1006627347661517,-0.4930978067613074,-2.1006627347661517,36.73837675721342,8.623760827065455
0611,Santa Rosa,Guazacapán,Santa Rosa,Guazacapán,10948.036065405657,8021.558671593852,468.14192733477,1515,6675,22.696629213483146,73.26938478893867,5.83604691433058,18.886603739058305,1183.321136964315,245.8841681088363,716.9086621695823,-1.8968788368199592,-1.6044730594053862,-1.8968788368199592,35.82559893202441,30.303046882984084
0509,Escuintla,San José,Escuintla,San José,21778.65588566764,17180.32541249157,573.26732690769,2710,22359,12.120398944496623,78.88606855576337,3.33676640659481,15.773857217102522,1039.3040527679698,228.0841406046076,565.4674602157846,-2.077464006467677,-1.507766565749696,-2.077464006467677,32.76962061169089,23.783294524856725
1205,San Marcos,San Miguel Ixtahuacán,San Marcos,San Miguel Ixtahuacán,19606.207494851133,7036.927939198598,4810.214825066753,2720,5358,50.7652108995894,35.89132646406295,68.35674411658911,38.65323083455886,627.0080649971014,121.86376622002628,527.1643776323192,-0.819305774486843,-0.9582765449801836,-0.819305774486843,31.66881522532697,37.04048449646256
0501,Escuintla,Escuintla,Escuintla,Escuintla,54585.45543210968,32490.432528331796,276.3258101003136,4065,59012,6.888429471971802,59.5221424299401,0.8504836304021386,12.51137545323628,1624.0461351283082,277.59480938491146,925.9664483081466,-2.5147432992963785,-1.195354622170809,-2.5147432992963785,31.462897586007124,14.955530477740385
0507,Escuintla,La Gomera,Escuintla,La Gomera,51829.92695629073,49310.74131833184,264.07374706525,5820,13935,41.76533907427341,95.13951536130205,0.535529866323623,11.80270230055606,1192.8089121952646,235.2033963522672,570.4316482921026,-2.6461236255747744,-1.6638299640346643,-2.6461236255747744,31.23140940312713,19.63768974424604
1106,Retalhuleu,San Andrés Villa Seca,Retalhuleu,San Andrés Villa Seca,43600.99999953898,36022.10641398254,3768.052863781079,5077,11972,42.40728366187771,82.61761522525498,10.460390129541262,14.094123041148098,1224.0561879484032,247.24728014941272,683.7446818996585,-2.185308189122371,-1.576332883635737,-2.185308189122371,30.800002500319238,22.217029615769867
1303,Huehuetenango,Malacatancito,Huehuetenango,Malacatancito,41187.09815338271,8821.910075412643,3571.6171807504884,1880,5282,35.592578568723965,21.41911052475567,40.48575818863611,21.31057768588809,564.4264865242717,115.63487380786717,400.2592441733463,-1.4197035629899777,-1.2613863341502414,-1.4197035629899777,30.254703070030036,26.880871465826313
1613,Alta Verapaz,Chisec,Alta Verapaz,Chisec,109397.76076009248,48128.037787473986,21445.558465776954,15772,23412,67.36716213907398,43.99362240422634,44.55938669363011,32.770918419002925,1950.6273463157247,389.20982122138855,1599.7607451806307,-0.901484448758336,-1.5174809624583805,-0.901484448758336,29.542473326259252,49.729244823113625
1325,Huehuetenango,San Sebastián Coatán,Huehuetenango,San Sebastián Coatán,17064.654501890334,6361.5446459154355,2703.7088081208863,1005,2322,43.281653746770026,37.27907087254967,42.5008226556558,15.79804993815899,1416.3117525852888,330.84732354899387,816.0918248076423,-1.814190066097852,-1.867414205726848,-1.814190066097852,28.660665261525825,29.501502877300247
2215,Jutiapa,Pasaco,Jutiapa,Pasaco,14832.694524533363,8521.213068623883,709.10012544265,1369,2648,51.69939577039275,57.44885431658926,8.321586606649243,16.06578768744582,1091.9948910997716,225.2805060991107,704.0235780125855,-1.7221699285267968,-1.834200365126004,-1.7221699285267968,27.66801643341526,29.467873642349982
1103,Retalhuleu,Santa Cruz Muluá,Retalhuleu,Santa Cruz Muluá,12827.000000061189,8295.514086016694,767.670924952077,888,4211,21.087627641890286,64.67228569406035,9.254048838830846,10.70458070219969,1554.0333846647304,285.80517530420144,848.7135823890734,-2.467834256412391,-1.3641881095031947,-2.467834256412391,26.417130957419406,14.603061711158176
1321,Huehuetenango,Tectitán,Huehuetenango,Tectitán,20423.60231217352,5990.585691258138,4419.739181662428,1110,1735,63.976945244956774,29.33168008117471,73.77808130033105,18.5290730690955,633.1913006595129,113.84028723366858,471.5000496296615,-1.4203341800953466,-1.2112052131809083,-1.4203341800953466,26.317475805520523,22.442509896698443
1419,Quiché,Chicamán,Quiché,Chicamán,56574.99999950385,18906.641203370793,10432.353205357249,2374,6625,35.83396226415094,33.418720642574634,55.17824712036797,12.556434400292892,1199.7535060507382,217.83134144973704,759.7032077680781,-2.0201422593919918,-2.1867469105473725,-2.0201422593919918,25.36578375931501,27.45774413233123
1902,Zacapa,Estanzuela,Zacapa,Estanzuela,9545.331894128876,5370.114330988405,258.954942672806,617,3338,18.484122228879567,56.25906349355378,4.822149524424439,11.48951329470926,526.3289604192655,130.8599930107165,242.1936870797009,-2.1712921329309256,-2.131073494611276,-2.1712921329309256,24.947089828007496,24.48499724833878
1331,Huehuetenango,Santa Ana Huista,Huehuetenango,Santa Ana Huista,17794.425901623905,10949.293251497944,8129.825036669633,1646,3171,51.90791548407442,61.53215232697516,74.24976982470913,15.032933744603243,842.3288602462113,209.34050582685984,500.6713235498344,-1.6320660702852847,-1.6392097072378615,-1.6320660702852847,24.534741101413665,24.642130922417252
0504,Escuintla,Siquinalá,Escuintla,Siquinalá,18424.830531960026,12979.83357757609,116.66418868635999,1298,7242,17.923225628279482,70.44750590818758,0.8988111287336426,10.000128216146159,2273.242644334534,415.076240489882,1307.739776931391,-2.3260856036077504,-1.2969495877361026,-2.3260856036077504,23.261154277809233,12.969662167238928
1206,San Marcos,Concepción Tutuapa,San Marcos,Concepción Tutuapa,22401.447338566093,8001.050036481864,6686.777680408165,2242,5976,37.51673360107095,35.71666560449128,83.57375156909285,28.021322073694073,650.6753892134221,122.19846927649952,550.0280196614357,-0.8236385459481558,-0.9689121029150426,-0.8236385459481558,23.07944096832235,27.150198096882626
1107,Retalhuleu,Champerico,Retalhuleu,Champerico,32815.00000015765,26812.6320503302,6453.39113327014,3241,8477,38.232865400495456,81.70846274630928,24.068473103112105,12.087586156839409,801.5435589001503,174.86334297399617,470.3479691389704,-1.8940252664072184,-1.250253652389245,-1.8940252664072184,22.894193590927966,15.112548741158147
1805,Izabal,Los Amates,Izabal,Los Amates,104134.27123700573,56323.91218818101,2684.696252417777,10114,18764,53.901087188232786,54.08777678963142,4.76653014344613,17.956849244080594,1031.3838760251824,195.18899505996208,786.897146356507,-1.252564108922068,-2.37887146184494,-1.252564108922068,22.49210487245972,42.717036211395204
0514,Escuintla,Sipacate,Escuintla,Sipacate,26954.698451455282,21482.573777486177,495.8030544133,1689,5339,31.63513766622963,79.6988095273102,2.307931347280667,7.862186428378887,962.9158757294643,200.26173540828188,450.9527147695404,-2.556470210927532,-1.8021727906868272,-2.556470210927532,20.099445396909353,14.169018456531678
1005,Suchitepéquez,San José El Ídolo,Suchitepéquez,San José El Ídolo,13775.516840384624,12027.447091317068,589.233886782116,945,2595,36.41618497109827,87.31031460146109,4.899076938841822,7.857028950742344,1619.3346127686227,327.15710558669144,792.1889645195691,-2.528282693923862,-1.6403940917305024,-2.528282693923862,19.864790321820628,12.88862386935325
1606,Alta Verapaz,Tucurú,Alta Verapaz,Tucurú,21899.55174221832,14240.848964090432,4042.85959263677,1568,4097,38.271906272882596,65.02803861796261,28.389175412443457,11.010579523410799,1616.9184348434617,329.7523448253469,1033.0021220865085,-1.770772283867228,-2.118431279499952,-1.770772283867228,19.497229049371875,23.325156067815108
0505,Escuintla,Masagua,Escuintla,Masagua,47299.296438958874,41259.50014527578,1528.9701638060499,3606,11182,32.248256125916654,87.2306847069541,3.705740880094296,8.739805347382251,1213.328421226009,241.55757094219356,675.6957643139905,-2.225691601447166,-1.318416122027849,-2.225691601447166,19.452111359951708,11.522700273373966
0608,Santa Rosa,Chiquimulilla,Santa Rosa,Chiquimulilla,60009.4704951829,46614.386609695255,4381.548600178776,4922,17523,28.088797580323003,77.6783834702176,9.39956292220622,10.558971935450247,1136.347722109886,236.27206974165836,709.8673860153586,-1.8050391506742385,-1.7033780664228606,-1.8050391506742385,19.059357734358233,17.985921198820492
0508,Escuintla,Guanagazapa,Escuintla,Guanagazapa,22722.495180636128,16217.643412256088,623.775399459447,1306,3207,40.72341752416589,71.37263440186179,3.8462764509179186,8.052957922437871,1434.777751302957,270.2549364334725,806.1557114484605,-2.326033515429391,-1.2969874016674603,-2.326033515429391,18.731450025933125,10.444584971560083
1007,Suchitepéquez,San Lorenzo,Suchitepéquez,San Lorenzo,28499.205069580064,22513.949605108763,2042.52409592067,1816,3963,45.82387080494575,78.9985178538894,9.07226022864149,8.066110264313293,1104.0018040192017,232.6083146418275,585.4233694840017,-2.22940626750042,-1.737180638073102,-2.22940626750042,17.982636777609525,14.012290575727764
1101,Retalhuleu,Retalhuleu,Retalhuleu,Retalhuleu,80785.99999920507,60948.659679264,5764.566022499395,5376,30151,17.830254386255845,75.44458158574967,9.458068565961625,8.820538512726355,1147.3564532371104,231.7696433934576,690.2486504457095,-1.9722505333254703,-1.1138303302503594,-1.9722505333254703,17.396311785942405,9.82458332461601
1701,Petén,Flores,Petén,Flores,386258.0000002338,22370.76970452147,2031.797884928081,2417,14621,16.531017030298884,5.791665079948617,9.082378084279433,10.80427733119745,665.0379308412522,150.85208944118935,437.5282167342068,-1.5081641556959773,-1.395817549894374,-1.5081641556959773,16.29462379911059,15.08079991281135
1614,Alta Verapaz,Chahal,Alta Verapaz,Chahal,45939.05968352496,24353.033821855974,3414.0112710535027,3236,5639,57.38606135839688,53.01160709345049,14.018833530258354,13.287872154539555,1581.8659460042195,272.9365136904132,1248.9474170099952,-1.2197654483556848,-1.4457384887660742,-1.2197654483556848,16.20808733627496,19.210788207620816
1712,Petén,Poptún,Petén,Poptún,108896.00000041157,40873.97459256754,4130.492902303495,6299,17342,36.3222235036328,37.53487234830761,10.105434921551714,15.4107841549263,983.202514507906,184.497946473166,789.3533965858281,-1.0506844202207533,-1.4095188629930824,-1.0506844202207533,16.19187081496591,21.721790959883528
0906,Quetzaltenango,Cabricán,Quetzaltenango,Cabricán,8369.485003812415,1482.0614671042842,1315.4481830005752,191,2980,6.409395973154362,17.70791711113868,88.75800445515628,12.887454686557911,544.6003700254953,109.12562566683222,409.94567495682935,-1.2339420209124452,-0.9772099871937237,-1.2339420209124452,15.902371880348833,12.59374942921095
1711,Petén,Melchor De Mencos,Petén,Melchor de Mencos,210510.99999975975,42295.98416841182,3003.89660551805,3958,9656,40.990057995029,20.092054176959916,7.102084664958498,9.357862401877808,630.6097621075538,143.0652304309987,397.4417604812261,-1.6298020205460484,-1.5319135442265446,-1.6298020205460484,15.25146305057235,14.335436158444958
0609,Santa Rosa,Taxisco,Santa Rosa,Taxisco,63963.53829659848,40522.24137192746,1058.49144892894,3023,9528,31.727539882451723,63.35209472625812,2.6121246335160264,7.460100669787332,1218.8835967082114,249.6019689567457,711.3702784953928,-2.033290523845055,-1.5398389369645222,-2.033290523845055,15.168551998808729,11.487353485013646
1617,Alta Verapaz,Raxruhá,Alta Verapaz,Raxruhá,56838.83657756613,33825.36307854819,10006.016197232952,6761,10913,61.9536332814075,59.511005353510015,29.58140071991924,19.987959875847658,1750.984072689626,349.33955656770536,1510.5497338673042,-0.6882539761159948,-1.5447472959649111,-0.6882539761159948,13.756792858999116,30.87634697007081
1615,Alta Verapaz,Fray Bartolomé De Las Casas,Alta Verapaz,Fray Bartolomé De Las Casas,121097.52127961618,64324.21824849189,19572.47550323866,10474,18538,56.5001618297551,53.11770015503968,30.42784822915053,16.28313609586008,1306.8423101067767,243.0194306871018,1104.971533046766,-0.8306775161527232,-1.3934774354662494,-0.8306775161527232,13.526035047285802,22.69018272820702
0503,Escuintla,La Democracia,Escuintla,La Democracia,28960.14316970232,27035.431274239836,447.24274663334,1435,6587,21.785334750265676,93.35392824481582,1.6542837511879687,5.307849486267714,1310.040899393983,256.6638791278997,711.4706918762043,-2.3321170456537117,-1.357899636191186,-2.3321170456537117,12.378526262689233,7.207526886360502
1713,Petén,Las Cruces,Petén,Las Cruces,175533.00000020018,70712.04630480165,9863.60333694311,7182,10073,71.29951355107714,40.284189471336454,13.94897171328689,10.156685282507956,1095.94075175201,234.39303694558225,874.7663035438181,-0.9436050280774374,-1.570696983977944,-0.9436050280774374,9.583899301174615,15.95307494044842
