municipality_id,department,municipality,corredor_seco_160,historical_mean_may_aug_mm,historical_median_may_aug_mm,historical_sd_may_aug_mm,historical_min_may_aug_mm,historical_max_may_aug_mm,historical_p10_may_aug_mm,historical_p20_may_aug_mm,historical_p80_may_aug_mm,historical_p90_may_aug_mm,rain_2026_may_aug_mm,rainfall_anomaly_pct_vs_historical_median,rainfall_historical_percentile,rainfall_z_score_vs_1981_2025,chirps_2026_status
2004,Chiquimula,Jocotán,1,764.8060180908973,776.0845423546282,170.4545949105898,389.57241037309126,1171.8346535846622,540.1648625031532,612.2653382312884,919.3793813670023,976.2201975782776,336.128863164823,-56.68914340891092,0.0,-2.5149052458863457,FINAL
2005,Chiquimula,Camotán,1,846.339488604652,851.8307177571073,188.23661778860887,433.63979980141335,1294.2173354598374,615.727400439516,669.9118555183072,1012.2460513127168,1048.2209726194665,398.0213956351036,-53.27458996981179,0.0,-2.381673120970613,FINAL
2006,Chiquimula,Olopa,1,914.3991210783402,933.3245927046038,194.42264519807955,471.9290657465238,1333.340105621587,641.1771649926992,743.7697942938163,1078.3130081975207,1165.8630651054953,410.73334171531764,-55.99244411581532,0.0,-2.5905715810515964,FINAL
2007,Chiquimula,Esquipulas,0,1004.3636911115124,1001.9670854688704,194.21787378994628,551.4979478191862,1428.4892938336739,747.2404164736238,839.1417852210627,1192.5488745336963,1217.306489970822,509.1229021396841,-49.18766199775514,0.0,-2.549923852566985,FINAL
2008,Chiquimula,Concepción Las Minas,1,988.4437197313028,985.2832063320819,172.86779170666156,537.6962696731048,1383.158812671534,780.3163202208625,863.9712999688782,1158.5730709042286,1215.4660773972648,529.0920663805923,-46.30050903331179,0.0,-2.657242559852803,FINAL
2009,Chiquimula,Quezaltepeque,1,886.1384305243088,871.4014274843901,180.26941970800442,455.60048968369307,1278.3966730804975,644.3341602543948,745.0590234228811,1050.6710278422206,1098.408235866979,390.35512819460547,-55.20375387477798,0.0,-2.7502351931501186,FINAL
2010,Chiquimula,San Jacinto,1,715.6017666246838,689.3793479870876,151.7217424488989,366.7139361768908,1089.305259312579,541.5050388666772,605.4647541813969,845.3125599778954,894.5696083378352,293.1822998145703,-57.47155747113246,0.0,-2.784172261614961,FINAL
2011,Chiquimula,Ipala,1,617.8121034388889,596.931126880725,129.79034965885648,314.3637746736403,935.8036660907798,464.050636441797,520.0203059110128,738.3644447071656,787.0916171851098,278.59664216635264,-53.32851151150976,0.0,-2.6135645844559083,FINAL
2101,Jalapa,Jalapa,1,793.4383897951086,800.209136503004,167.26644580337955,455.19804270597996,1268.3049977226744,596.8459697395962,633.1762254920612,934.8840168906463,982.3576288329364,428.90015337969277,-46.40149258304767,0.0,-2.179386515116892,FINAL
2102,Jalapa,San Pedro Pinula,1,760.9742585157265,747.6731579734328,177.17944437925806,392.5603271168905,1200.4749518908227,552.7269988426517,601.2281960181114,911.767007185489,950.7732710377784,347.863922815772,-53.47379812876301,0.0,-2.331592906543262,FINAL
2103,Jalapa,San Luis Jilotepeque,1,609.0976144365395,592.8512629405656,133.3674210549345,316.0052273802255,956.2971591494543,461.18504409495034,503.59831589424226,706.295510532573,770.16700199395,268.74454656867204,-54.66914496636331,0.0,-2.5519955711498303,FINAL
2104,Jalapa,San Manuel Chaparrón,1,686.0155401913403,663.629270847391,141.22811189948516,364.330415739444,999.1987697097327,536.4915976429993,549.0975652808223,797.1273924863132,847.8355846948714,340.7425101132955,-48.6546894355338,0.0,-2.4447896770282,FINAL
2105,Jalapa,San Carlos Alzatate,0,991.6977951193583,970.4812457630992,190.00990963035906,654.2125559620257,1598.1765712817398,779.2741284213058,827.9053169271077,1152.1763200924188,1197.0382878931032,601.96179880853,-37.972856102417374,0.0,-2.0511351069479047,FINAL
2106,Jalapa,Monjas,1,717.8190514103777,718.7585920493976,144.22761123679678,418.591619932017,1131.7483458052532,551.8287554419434,590.1377658988994,835.8523842300508,864.8336040550727,382.13387490962845,-46.83418339110918,0.0,-2.327468184643316,FINAL
2107,Jalapa,Mataquescuintla,1,927.9820263941452,916.5981113086435,181.87031910664015,638.6374622234597,1546.513519595186,715.4598960095225,755.4759291498265,1056.47455270107,1114.6854528220695,525.6260295300139,-42.65468987498041,0.0,-2.2123235877109164,FINAL
2201,Jutiapa,Jutiapa,1,846.1911803521257,820.4766983567727,154.2340843592022,507.2110358962643,1351.2925602429968,656.2553708352112,721.5389665909121,961.7335252996864,1017.1900740472151,513.0654793880857,-37.46739177168119,2.2222222222222223,-2.1598708375524156,FINAL
2202,Jutiapa,El Progreso,0,784.4818125784279,768.604912350704,148.43674599349708,445.6547139350067,1200.6106523588282,595.8836508365716,654.9127447854092,906.0221404746462,928.2097140969739,470.555370053667,-38.77799081266359,2.2222222222222223,-2.1148836187672413,FINAL
2203,Jutiapa,Santa Catarina Mita,1,720.3914680775822,700.2891670887329,138.85851879017798,393.30610710110153,1059.5362965939555,562.9905667273496,606.7962104305589,831.7334648749869,859.3416350117549,406.6467496072989,-41.93159501555262,2.2222222222222223,-2.2594560362865956,FINAL
2204,Jutiapa,Agua Blanca,1,646.1143884578172,640.0430112624771,124.23271475481177,319.04090953638394,924.7199541829016,526.0909403112032,551.0861503832517,765.1991725983214,802.6833631721227,338.29990514669373,-47.14419200056552,2.2222222222222223,-2.477724840181046,FINAL
2205,Jutiapa,Asunción Mita,1,828.2578853843715,825.0267459750874,137.04358512582877,442.92456843380893,1187.736161762003,658.5016771898476,716.5519245160601,936.3753830949212,988.3246611899953,526.5526818649676,-36.177501586007075,2.2222222222222223,-2.2015273698684146,FINAL
2206,Jutiapa,Yupiltepeque,1,974.9132260102331,963.3757740896339,194.5655198343248,534.0518304278041,1543.7797216050235,769.7714527406293,828.0699629404594,1107.722923745414,1192.9631055440066,606.7802622394812,-37.015204392816145,2.2222222222222223,-1.892077096107379,FINAL
2207,Jutiapa,Atescatempa,1,987.20448875801,996.663723770862,168.99465373614626,553.5764307394702,1442.9844023971532,799.1495137725335,854.7764344406814,1126.7057003954405,1154.7172133336067,649.2401534054491,-34.85865513906147,2.2222222222222223,-1.9998522313033018,FINAL
2208,Jutiapa,Jerez,0,1103.442492567377,1091.5380927321694,181.97122414511912,619.9776532243176,1662.992244274172,910.8210355509177,960.1138620446419,1211.537394812554,1322.391935975908,724.2627041624858,-33.647509969201046,2.2222222222222223,-2.0837348882288196,FINAL
2209,Jutiapa,El Adelanto,1,929.3442217187096,909.3504939515228,187.01579972366176,514.254470523166,1447.899346867517,746.9648824339513,791.505012810311,1042.9272181252836,1123.8695549669856,573.4405331152726,-36.93954784986981,2.2222222222222223,-1.903067490176377,FINAL
2210,Jutiapa,Zapotitlán,1,1013.6535803693209,988.7031916194172,182.0261909854062,570.9806212805753,1555.0929107817676,830.1544148328308,859.2054921100965,1136.4326380820016,1249.354318730114,649.1473131468057,-34.34356046898625,2.2222222222222223,-2.0024935161761377,FINAL
2211,Jutiapa,Comapa,1,971.6863393752463,943.7553912792691,172.44817186352384,557.3978257751679,1553.8631661243317,796.6011556793079,836.547621886526,1086.3873764165955,1174.603181329307,604.752113017416,-35.92067196589267,2.2222222222222223,-2.1277942374954457,FINAL
2212,Jutiapa,Jalpatagua,1,974.1767878167823,958.4825036693094,174.09709034417662,573.6548799224132,1639.3039890607467,789.6744249436646,841.3371148214861,1098.8890088934124,1139.1406529031503,592.512206401429,-38.18226163407835,2.2222222222222223,-2.192251350443776,FINAL
2213,Jutiapa,Conguaco,1,1057.2860638812178,1038.683223773962,196.5643055042153,616.0255811514627,1833.4524999037633,849.6834853643801,913.8342480386926,1185.2176137232532,1253.9876095193845,655.1005215924154,-36.9297099829757,2.2222222222222223,-2.0460761747008926,FINAL
2214,Jutiapa,Moyuta,1,1047.356488048507,1037.6180575779679,208.57601055190463,625.9515956011514,1930.3998850394719,829.1561093904646,886.8244891673394,1138.5385469451235,1253.2605234092746,663.1141239628269,-36.09265768652069,2.2222222222222223,-1.8422174394310817,FINAL
2215,Jutiapa,Pasaco,1,1091.9948910997716,1067.3703315772075,225.2805060991107,678.7853045570117,2064.0159884702894,879.0553432482807,908.6404448486812,1215.1941416049458,1324.902187837919,704.0235780125855,-34.04130158159071,2.2222222222222223,-1.7221699285267968,FINAL
2216,Jutiapa,San José Acatempa,0,914.6867338150578,893.5954903387268,166.73541926756351,618.4994089838714,1571.235523985491,759.7477314250914,777.5533874737779,1026.1992486662298,1092.700520007803,519.995589725986,-41.80861526853989,0.0,-2.367170369816286,FINAL
2217,Jutiapa,Quesada,1,810.1318499611182,802.1901860503258,151.46639654813117,513.3290292781295,1342.5718854421289,636.8840248356529,684.2994271885204,925.3223368188172,984.2884356739761,458.19186356228033,-42.882389796085654,0.0,-2.3235515891275766,FINAL
